satellite_id,hour,hours_since_upload,clock_error_ns,ephemeris_error_m
G05,255,1,3.2911,-2.5817
G05,256,0,2.1134,-2.5595
G05,257,1,2.684,-1.5336
G05,258,0,1.3319,-0.0346
G05,259,1,2.2143,1.5499
G05,260,0,1.5803,2.5796
G05,261,1,2.7445,3.7503
G05,262,0,1.7241,2.9024
G05,263,1,4.4587,2.4223
G05,264,0,0.9161,0.0297
G05,265,1,2.2984,-2.2979
G05,266,0,0.8723,-3.022
G05,267,1,2.2676,-3.234
G05,268,0,2.261,-2.6508
G05,269,1,2.1793,-1.7196
G05,270,0,2.0604,-0.4029
G05,271,1,2.2393,2.4352
G05,272,0,1.8341,3.3648
G05,273,1,2.2222,3.2068
G05,274,0,1.3767,3.3341
G05,275,1,2.0919,2.2485
G05,276,0,0.7294,-0.0558
G05,277,1,3.1275,-1.0928
G05,278,0,1.5064,-3.3814
G05,279,1,2.1386,-3.7957
G05,280,0,2.13,-3.0705
G05,281,1,2.4641,-2.8823
G05,282,0,1.9204,-1.0848
G05,283,1,2.4638,1.8185
G05,284,0,2.2627,2.8212
G05,285,1,2.0319,3.7719
G05,286,0,2.4141,3.4035
G05,287,1,3.5911,3.2404
G05,288,0,2.781,1.1074
G05,289,1,3.1533,-0.2249
G05,290,0,2.0763,-2.7918
G05,291,1,2.5549,-3.3995
G05,292,0,1.064,-3.7033
G05,293,1,3.4785,-3.729
G05,294,0,2.7423,-0.7134
G05,295,1,2.5733,0.9531
G05,296,0,1.8519,2.9241
G05,297,1,3.4364,2.8871
G05,298,0,2.2088,3.592
G05,299,1,2.9183,2.6753
G05,300,0,2.9058,1.9385
G05,301,1,2.4457,-0.9499
G05,302,0,1.6601,-1.961
G05,303,1,3.0361,-2.7495
G05,304,0,2.3658,-3.2742
G05,305,1,3.0996,-3.6869
G05,306,0,1.7971,-1.2265
G05,307,1,2.889,0.4101
G05,308,0,1.737,1.4711
G05,309,1,2.8592,3.4356
G05,310,0,1.5509,3.6158
G05,311,1,2.3905,3.802
G05,312,0,1.7764,2.5943
G05,313,1,3.8584,0.1449
G05,314,0,1.3679,-2.6514
G05,315,1,2.1014,-3.6803
G05,316,0,2.7878,-3.6607
G05,317,1,3.2116,-4.3216
G05,318,0,1.2811,-1.7555
G05,319,1,3.1635,-0.4116
G05,320,0,2.3331,2.2089
G05,321,1,2.8766,3.0368
G05,322,0,2.1261,4.768
G05,323,1,1.7815,3.8299
G05,324,0,1.9573,2.6233
G05,325,1,2.6443,0.6842
G05,326,0,2.457,0.187
G05,327,1,3.5209,-3.1215
G05,328,0,1.8001,-3.8439
G05,329,1,1.9981,-3.6567
G05,330,0,2.4946,-3.1412
G05,331,1,3.6877,-0.6436
G05,332,0,1.6421,0.9058
G05,333,1,4.0244,2.9878
G05,334,0,2.0927,3.4662
G05,335,1,3.1396,3.4444
G05,336,0,0.8589,3.6737
G05,337,1,3.1985,1.3981
G05,338,0,2.0784,-1.0455
G05,339,1,3.0098,-3.0847
G05,340,0,3.4677,-4.0498
G05,341,1,2.5234,-3.8259
G05,342,0,2.897,-2.9136
G05,343,1,2.4155,-0.7976
G05,344,0,2.581,0.6957
G05,345,1,3.579,3.3375
G05,346,0,3.451,3.0797
G05,347,1,4.1269,3.9321
G05,348,0,2.4693,2.3104
G05,349,1,3.0814,1.3379
G05,350,0,2.6758,0.2959
G05,351,1,1.9712,-1.9454
G05,352,0,2.8615,-3.3576
G05,353,1,3.6368,-3.5131
G05,354,0,2.414,-3.3401
G05,355,1,2.502,-2.3457
G05,356,0,2.6433,-0.0662
G05,357,1,3.1502,1.6153
G05,358,0,2.0575,3.6131
G05,359,1,3.0467,3.1597
G05,360,0,2.6885,3.2491
G05,361,1,3.2754,2.8884
G05,362,0,2.2504,0.4695
G05,363,1,2.5743,-1.5697
G05,364,0,2.6344,-3.6936
G05,365,1,3.4003,-3.5971
G05,366,0,2.3118,-2.9802
G05,367,1,3.4916,-1.6036
G05,368,0,1.7141,-0.539
G05,369,1,3.3567,0.8415
G05,370,0,2.8764,3.8771
G05,371,1,3.3094,3.9288
G05,372,0,2.3748,3.2171
G05,373,1,2.2583,2.2535
G05,374,0,1.5167,1.6308
G05,375,1,3.2765,-1.1311
G05,376,0,2.8743,-3.1536
G05,377,1,2.9047,-3.5084
G05,378,0,2.9691,-3.3857
G05,379,1,3.5158,-2.6253
G05,380,0,2.611,-1.0227
G05,381,1,2.7746,0.8391
G05,382,0,1.7544,2.4903
G05,383,1,3.111,4.7097
G05,384,0,2.3765,3.0316
G05,385,1,3.3278,3.1698
G05,386,0,3.3992,1.0961
G05,387,1,2.4863,-0.0884
G05,388,0,1.6109,-2.4464
G05,389,1,3.28,-3.395
G05,390,0,2.8439,-4.0128
G05,391,1,3.283,-3.0007
G05,392,0,2.5382,-1.5607
G05,393,1,3.714,0.6775
G05,394,0,2.694,2.2384
G05,395,1,2.5364,3.3724
G05,396,0,2.7577,4.0508
G05,397,1,3.0737,2.9401
G05,398,0,2.149,2.0818
G05,399,1,4.104,-0.1161
G05,400,0,3.0354,-1.7511
G05,401,1,3.4336,-3.215
G05,402,0,2.9527,-3.5721
G05,403,1,4.8614,-3.6523
G05,404,0,2.8305,-2.3033
G05,405,1,3.0193,-0.2371
G05,406,0,2.6185,2.8928
G05,407,1,3.4358,2.5613
G05,408,0,2.711,2.7603
G05,409,1,3.5027,3.4853
G05,410,0,3.031,2.7189
G05,411,1,3.2725,0.5264
G05,412,0,2.1233,-1.8393
G05,413,1,3.7646,-3.3879
G05,414,0,2.343,-4.1113
G05,415,1,3.9185,-2.6568
G05,416,0,1.8325,-3.3199
G05,417,1,3.5333,-0.7471
G05,418,0,2.7414,0.8768
G05,419,1,3.5011,2.9017
G05,420,0,3.2385,2.7188
G05,421,1,3.4144,3.7456
G05,422,0,2.0962,3.4552
G05,423,1,3.2697,1.0911
G05,424,0,2.9779,-1.0912
G05,425,1,2.5681,-2.6399
G05,426,0,3.2695,-3.6811
G05,427,1,3.1703,-3.1881
G05,428,0,2.48,-3.0795
G05,429,1,3.77,-0.9111
G05,430,0,4.0919,0.9387
G05,431,1,4.3783,2.1148
G05,432,0,2.0951,3.4639
G05,433,1,3.7701,3.259
G05,434,0,2.6091,3.192
G05,435,1,3.9319,1.832
G05,436,0,2.8966,-0.5315
G05,437,1,3.4289,-2.573
G05,438,0,3.7899,-3.3194
G05,439,1,3.6118,-4.0891
G05,440,0,4.481,-3.6447
G05,441,1,3.504,-1.5513
G05,442,0,3.1164,0.4719
G05,443,1,4.8353,2.1354
G05,444,0,2.1523,3.0823
G05,445,1,3.9634,4.7076
G05,446,0,1.9633,3.8348
G05,447,1,3.9005,2.4457
G05,448,0,2.7399,-0.1557
G05,449,1,4.2497,-1.2766
G05,450,0,3.3857,-3.0616
G05,451,1,3.4657,-4.361
G05,452,0,3.3081,-3.2137
G05,453,1,3.2624,-2.4269
G05,454,0,2.5623,-1.1598
G05,455,1,3.3623,0.9181
G05,456,0,2.6068,2.5628
G05,457,1,2.8975,4.6363
G05,458,0,3.6011,3.1509
G05,459,1,4.03,2.6776
G05,460,0,3.5773,0.3782
G05,461,1,4.5259,-1.3309
G05,462,0,2.0998,-2.3965
G05,463,1,4.6555,-2.396
G05,464,0,2.1926,-3.2675
G05,465,1,3.6653,-2.2272
G05,466,0,2.0454,-1.577
G05,467,1,3.4619,0.9645
G05,468,0,2.547,2.836
G05,469,1,4.5374,3.8677
G05,470,0,3.892,3.8344
G05,471,1,3.2269,3.479
G05,472,0,2.5932,1.669
G05,473,1,4.8849,-0.3634
G05,474,0,2.0803,-2.7539
G05,475,1,4.7494,-3.4837
G05,476,0,3.0219,-3.3467
G05,477,1,4.3925,-2.8014
G05,478,0,2.8645,-1.6436
G05,479,1,4.5003,0.659
G05,480,0,2.8483,2.6169
G05,481,1,3.9308,3.0151
G05,482,0,2.565,3.2725
G05,483,1,3.8588,3.737
G05,484,0,2.5503,1.825
G05,485,1,3.6447,-0.1627
G05,486,0,2.1471,-2.005
G05,487,1,3.9302,-2.9326
G05,488,0,3.1817,-4.2648
G05,489,1,4.6962,-3.1184
G05,490,0,3.1795,-1.9727
G05,491,1,3.7641,-0.0205
G05,492,0,3.3554,0.8829
G05,493,1,3.7642,3.0222
G05,494,0,3.2386,4.2505
G05,495,1,3.6394,3.2069
G05,496,0,2.7978,1.8247
G05,497,1,3.9022,0.8312
G05,498,0,2.4911,-1.2401
G05,499,1,3.1159,-3.1366
G05,500,0,2.9307,-2.9215
G05,501,1,3.9699,-4.4305
G05,502,0,1.9588,-2.3801
G05,503,1,4.5063,-0.4733
G05,504,0,3.2488,1.7129
G05,505,1,3.8387,3.2177
G05,506,0,2.2002,3.2208
G05,507,1,3.1039,3.4937
G05,508,0,3.1477,2.6431
G05,509,1,4.2184,0.5808
G05,510,0,3.0753,-1.6115
G05,511,1,4.9983,-2.6662
G05,512,0,2.9117,-2.8438
G05,513,1,3.4744,-4.0939
G05,514,0,2.5661,-2.8051
G05,515,1,4.4739,-0.8186
G05,516,0,4.7416,-0.3424
G05,517,1,4.5909,2.1798
G05,518,0,2.8917,3.1972
G05,519,1,3.7086,4.4949
G05,520,0,3.7467,2.9538
G05,521,1,5.0536,0.8154
G05,522,0,2.4778,-1.4007
G05,523,1,3.857,-2.0501
G05,524,0,3.3357,-3.3073
G05,525,1,3.4499,-3.2981
G05,526,0,3.4288,-2.7656
G05,527,1,3.1783,-1.4984
G05,528,0,2.5996,-0.0284
G05,529,1,4.622,2.0448
G05,530,0,2.8104,3.2579
G05,531,1,3.4163,4.2932
G05,532,0,3.204,3.7423
G05,533,1,4.0214,1.7333
G05,534,0,2.8869,0.5091
G05,535,1,3.9261,-1.3823
G05,536,0,3.1245,-4.0134
G05,537,1,4.0206,-4.1982
G05,538,0,3.3825,-3.8971
G05,539,1,4.9154,-2.1327
G05,540,0,3.2703,-0.079
G05,541,1,4.9503,1.5268
G05,542,0,2.9328,2.1639
G05,543,1,3.9899,3.4584
G05,544,0,3.4631,3.3074
G05,545,1,4.8126,2.1244
G05,546,0,3.3789,1.1735
G05,547,1,4.621,-1.2174
G05,548,0,3.0701,-3.0869
G05,549,1,3.9303,-3.8375
G05,550,0,3.8831,-3.652
G05,551,1,3.6485,-1.7001
G05,552,0,3.6387,-1.5327
G05,553,1,4.1964,1.0886
G05,554,0,4.4676,2.1177
G05,555,1,5.0449,4.2626
G05,556,0,3.1043,3.4961
G05,557,1,3.8708,2.6942
G05,558,0,3.4659,1.4483
G05,559,1,5.1372,-1.0202
G05,560,0,2.34,-2.4349
G05,561,1,4.68,-3.3346
G05,562,0,3.3199,-3.6171
G05,563,1,5.413,-2.6855
G05,564,0,3.3048,-1.6242
G05,565,1,4.4318,1.2619
G05,566,0,3.4294,2.21
G05,567,1,4.26,3.9459
G05,568,0,4.7056,3.911
G05,569,1,4.6057,3.1323
G05,570,0,2.1566,1.9761
G05,571,1,4.6485,0.0358
G05,572,0,3.1555,-2.1756
G05,573,1,4.3396,-2.7697
G05,574,0,3.3642,-2.7789
G05,575,1,4.8485,-3.7351
G05,576,0,3.5242,-2.1665
G05,577,1,3.313,0.7182
G05,578,0,4.0271,2.0155
G05,579,1,4.7169,2.5738
G05,580,0,3.3398,4.0988
G05,581,1,4.0121,2.2373
G05,582,0,3.5036,2.0307
G05,583,1,4.7244,0.6994
G05,584,0,4.026,-1.4205
G05,585,1,5.3619,-3.6385
G05,586,0,3.96,-3.4115
G05,587,1,3.9385,-4.0728
G05,588,0,3.2352,-2.6072
G05,589,1,5.1262,-0.8098
G05,590,0,3.1825,1.0166
G05,591,1,5.354,2.8931
G05,592,0,3.5943,3.604
G05,593,1,5.4688,3.2451
G05,594,0,4.4882,2.6042
G05,595,1,4.6248,2.0229
G05,596,0,3.1025,-1.203
G05,597,1,4.0052,-2.1781
G05,598,0,4.7335,-2.8383
G05,599,1,5.4661,-3.6476
G05,600,0,3.5346,-3.4541
G05,601,1,5.9574,-0.8334
G05,602,0,3.4724,1.3882
G05,603,1,4.1958,2.702
G05,604,0,3.6732,3.8056
G05,605,1,4.7444,3.0572
G05,606,0,3.8321,3.3474
G05,607,1,4.7772,1.746
G05,608,0,3.1835,-0.539
G05,609,1,4.4387,-1.8761
G05,610,0,3.8311,-3.1087
G05,611,1,5.4608,-3.3383
G05,612,0,3.986,-3.485
G05,613,1,4.8303,-1.779
G05,614,0,3.6346,0.095
G05,615,1,4.2666,1.213
G05,616,0,3.456,3.396
G05,617,1,4.062,3.7772
G05,618,0,4.983,3.6416
G05,619,1,5.8385,2.0494
G05,620,0,4.5634,-0.3285
G05,621,1,4.502,-3.0136
G05,622,0,4.5869,-2.482
G05,623,1,4.5682,-3.7851
G05,624,0,3.4555,-3.1346
G05,625,1,5.5702,-2.7868
G05,626,0,4.1539,-0.3883
G05,627,1,4.9863,1.8468
G05,628,0,3.814,2.9871
G05,629,1,4.8058,4.1908
G05,630,0,4.1844,3.5204
G05,631,1,4.195,2.1416
G05,632,0,4.4799,0.5427
G05,633,1,5.3458,-0.4968
G05,634,0,4.5749,-2.8314
G05,635,1,4.6681,-4.7702
G05,636,0,3.8757,-3.6636
G05,637,1,5.2121,-2.4865
G05,638,0,3.7986,-1.591
G05,639,1,4.4402,1.3629
G05,640,0,5.0118,2.6544
G05,641,1,5.2002,4.0897
G05,642,0,3.5344,3.7599
G05,643,1,4.5828,3.0997
G05,644,0,4.1143,1.1765
G05,645,1,4.5705,-0.4722
G05,646,0,5.2668,-2.9663
G05,647,1,4.8441,-3.3798
G05,648,0,4.5137,-3.9069
G05,649,1,3.3864,-2.1709
G05,650,0,4.5109,-2.0811
G05,651,1,4.7112,1.343
G05,652,0,4.9287,2.7338
G05,653,1,4.9781,3.5306
G05,654,0,4.0103,4.2057
G05,655,1,4.578,2.6852
G05,656,0,4.6957,1.5162
G05,657,1,5.9197,-0.575
G05,658,0,4.0802,-2.5137
G05,659,1,5.1238,-3.9534
G05,660,0,3.8375,-4.3679
G05,661,1,5.5411,-2.7742
G05,662,0,3.1172,-1.1689
G05,663,1,6.617,0.1282
G05,664,0,3.772,3.1514
G05,665,1,4.3792,3.2675
G05,666,0,4.2684,4.3307
G05,667,1,5.3815,3.1057
G05,668,0,3.6141,1.8456
G05,669,1,4.5882,0.2782
G05,670,0,3.8548,-2.3164
G05,671,1,5.9345,-3.2418
G05,672,0,3.4522,-3.7833
G05,673,1,5.2472,-4.1384
G05,674,0,4.4081,-2.6918
G05,675,1,6.2283,-0.1823
G05,676,0,3.9892,1.0618
G05,677,1,5.17,3.2366
G05,678,0,4.2225,3.5755
G05,679,1,5.2788,3.2736
G05,680,0,4.0476,1.4799
G05,681,1,5.8311,0.9153
G05,682,0,3.8064,-0.2916
G05,683,1,5.3207,-3.1563
G05,684,0,4.7802,-3.4418
G05,685,1,5.5146,-3.7214
G05,686,0,4.5531,-2.7367
G05,687,1,5.6222,-1.7993
G05,688,0,4.0442,1.6769
G05,689,1,4.8546,2.3282
G05,690,0,4.0484,3.0021
G05,691,1,4.0173,3.5879
G05,692,0,4.4051,2.7754
G05,693,1,5.2465,1.3083
G05,694,0,4.9406,-0.7252
G05,695,1,5.0059,-2.4303
G05,696,0,4.6916,-2.825
G05,697,1,4.9865,-3.5928
G05,698,0,4.562,-3.4154
G05,699,1,5.3815,-2.098
G05,700,0,3.3319,0.5435
G05,701,1,5.1556,2.2843
G05,702,0,4.3769,2.9169
G05,703,1,5.3677,3.2062
G05,704,0,5.2202,2.5042
G05,705,1,5.2915,1.3009
G05,706,0,4.7489,-0.264
G05,707,1,5.1136,-1.4853
G05,708,0,4.4424,-3.0028
G05,709,1,4.8533,-4.3084
G05,710,0,4.5007,-3.3987
G05,711,1,5.8138,-1.9385
G05,712,0,4.5709,-0.8849
G05,713,1,6.5704,1.6664
G05,714,0,4.8738,2.7198
G05,715,1,5.651,3.172
G05,716,0,4.7416,3.2131
G05,717,1,5.4991,2.538
G05,718,0,3.7607,0.1034
G05,719,1,5.7641,-0.4516
G07,0,0,-0.1641,-0.688
G07,1,1,2.8444,1.5666
G07,2,0,-0.073,2.9869
G07,3,1,1.9324,3.0441
G07,4,0,-0.601,2.8574
G07,5,1,2.136,1.9227
G07,6,0,0.9903,-0.9167
G07,7,1,1.9261,-1.1212
G07,8,0,-0.012,-3.7722
G07,9,1,1.3292,-3.0511
G07,10,0,0.2081,-2.4982
G07,11,1,1.5958,-1.4041
G07,12,0,-0.3962,0.1779
G07,13,1,2.0238,1.4025
G07,14,0,0.8637,2.1518
G07,15,1,1.9393,2.942
G07,16,0,1.0137,2.994
G07,17,1,1.6989,1.4642
G07,18,0,1.0397,-0.4921
G07,19,1,1.1559,-1.548
G07,20,0,0.2812,-2.5901
G07,21,1,2.3824,-2.465
G07,22,0,-0.7184,-3.2196
G07,23,1,2.3897,-1.8932
G07,24,0,-0.5756,0.9009
G07,25,1,1.2654,1.6542
G07,26,0,0.1329,3.4068
G07,27,1,1.1539,3.4488
G07,28,0,-0.2685,2.967
G07,29,1,1.6456,2.1499
G07,30,0,-0.2613,-1.1786
G07,31,1,1.7169,-1.8328
G07,32,0,0.7392,-3.4027
G07,33,1,1.5053,-2.7894
G07,34,0,-0.4726,-2.7654
G07,35,1,2.0558,-1.2925
G07,36,0,-0.1485,-0.1578
G07,37,1,2.3141,1.4942
G07,38,0,-0.44,3.4064
G07,39,1,2.403,3.992
G07,40,0,0.6405,2.1589
G07,41,1,2.2203,1.0366
G07,42,0,-0.5602,-0.4349
G07,43,1,2.6738,-1.6758
G07,44,0,-0.4179,-3.1201
G07,45,1,2.1261,-3.8574
G07,46,0,0.6428,-2.7446
G07,47,1,1.5171,-1.9013
G07,48,0,0.8483,0.1357
G07,49,1,2.8153,2.5537
G07,50,0,0.8218,2.724
G07,51,1,0.9905,3.3967
G07,52,0,1.3669,2.6167
G07,53,1,1.2561,1.1088
G07,54,0,0.246,-0.7708
G07,55,1,0.9826,-1.886
G07,56,0,-0.041,-2.237
G07,57,1,2.3226,-2.9761
G07,58,0,0.3032,-2.5718
G07,59,1,1.4617,-1.6703
G07,60,0,0.9173,0.447
G07,61,1,2.0988,2.1726
G07,62,0,0.6395,3.776
G07,63,1,2.391,2.8319
G07,64,0,0.3424,2.8342
G07,65,1,2.8183,0.6616
G07,66,0,0.5389,-0.7617
G07,67,1,2.0526,-1.5622
G07,68,0,0.7967,-3.2585
G07,69,1,2.2687,-3.3749
G07,70,0,1.878,-2.4535
G07,71,1,1.9416,-0.6467
G07,72,0,1.1262,1.1599
G07,73,1,3.4124,2.3202
G07,74,0,0.2882,2.9156
G07,75,1,2.2393,3.0894
G07,76,0,1.0927,2.5442
G07,77,1,2.8812,1.5226
G07,78,0,-0.0598,-1.1657
G07,79,1,1.7938,-2.1349
G07,80,0,0.5669,-3.2737
G07,81,1,2.7725,-3.3613
G07,82,0,0.6405,-2.4737
G07,83,1,3.2988,-1.5098
G07,84,0,1.6251,0.2653
G07,85,1,1.7798,2.0025
G07,86,0,2.1515,3.3867
G07,87,1,2.7602,3.564
G07,88,0,0.1666,2.6305
G07,89,1,2.4736,1.9136
G07,90,0,0.5084,-0.6951
G07,91,1,1.9046,-1.9617
G07,92,0,0.7209,-3.5235
G07,93,1,2.7231,-3.0414
G07,94,0,1.0923,-1.9842
G07,95,1,2.5568,-1.4665
G07,96,0,0.1862,1.2913
G07,97,1,2.6047,2.8534
G07,98,0,0.8609,3.3544
G07,99,1,3.0024,2.734
G07,100,0,0.7779,1.9507
G07,101,1,2.4054,1.3719
G07,102,0,0.1267,-0.3868
G07,103,1,1.8134,-1.6106
G07,104,0,0.319,-3.4771
G07,105,1,1.8573,-3.3571
G07,106,0,-0.2878,-2.65
G07,107,1,3.1325,-1.0547
G07,108,0,0.0884,0.7405
G07,109,1,2.666,2.9934
G07,110,0,1.0814,3.1964
G07,111,1,3.0607,3.1608
G07,112,0,0.6624,3.0757
G07,113,1,1.8076,1.4358
G07,114,0,0.6573,-0.8025
G07,115,1,2.3594,-2.0657
G07,116,0,0.7033,-3.2517
G07,117,1,2.2973,-3.8792
G07,118,0,0.3769,-2.5868
G07,119,1,2.7351,-0.114
G07,120,0,0.4432,0.3052
G07,121,1,2.3164,2.3167
G07,122,0,1.0557,3.3895
G07,123,1,3.0971,3.592
G07,124,0,0.6361,3.1862
G07,125,1,2.5206,1.0187
G07,126,0,1.433,-0.5258
G07,127,1,1.5936,-2.1788
G07,128,0,1.2294,-3.649
G07,129,1,3.0963,-2.933
G07,130,0,1.4023,-2.6098
G07,131,1,3.2309,-0.7749
G07,132,0,1.7047,1.9189
G07,133,1,3.5136,2.5018
G07,134,0,1.9937,3.3593
G07,135,1,2.3075,3.1662
G07,136,0,1.2294,2.6388
G07,137,1,2.2118,0.4617
G07,138,0,0.6925,-0.6091
G07,139,1,3.1149,-2.1758
G07,140,0,0.4593,-2.4209
G07,141,1,2.2633,-2.5454
G07,142,0,1.2555,-1.76
G07,143,1,2.5884,-0.8273
G07,144,0,0.9274,0.6677
G07,145,1,2.9345,2.9982
G07,146,0,0.2665,2.8675
G07,147,1,2.4534,3.1249
G07,148,0,0.8575,2.5655
G07,149,1,2.8641,0.9571
G07,150,0,1.136,-0.7962
G07,151,1,3.2102,-2.3334
G07,152,0,1.7701,-2.113
G07,153,1,3.2241,-2.9608
G07,154,0,1.2736,-2.6725
G07,155,1,2.9745,-0.9953
G07,156,0,1.229,0.6362
G07,157,1,2.7256,1.6507
G07,158,0,0.4031,3.2946
G07,159,1,2.477,3.5736
G07,160,0,0.5248,2.3836
G07,161,1,2.5428,0.9199
G07,162,0,0.248,-1.1486
G07,163,1,2.5133,-1.9758
G07,164,0,1.2553,-3.6581
G07,165,1,2.8461,-3.3447
G07,166,0,1.5109,-1.6583
G07,167,1,2.2417,-0.2935
G07,168,0,0.6399,0.8972
G07,169,1,2.9884,3.1937
G07,170,0,0.5624,3.5046
G07,171,1,2.4012,2.6182
G07,172,0,1.0892,2.1551
G07,173,1,1.5864,1.1625
G07,174,0,0.0219,-1.0932
G07,175,1,3.6711,-1.4872
G07,176,0,0.9192,-3.7541
G07,177,1,3.6652,-2.6586
G07,178,0,0.8689,-2.3684
G07,179,1,2.6775,-0.6968
G07,180,0,1.2824,0.8392
G07,181,1,2.8283,2.7655
G07,182,0,0.3991,3.0282
G07,183,1,2.225,3.141
G07,184,0,0.1839,2.4519
G07,185,1,2.4174,-0.0964
G07,186,0,0.9814,-0.4096
G07,187,1,3.4391,-3.2079
G07,188,0,0.5059,-3.3472
G07,189,1,4.2123,-3.365
G07,190,0,0.7238,-1.445
G07,191,1,3.2069,-0.0592
G07,192,0,0.8378,1.0955
G07,193,1,3.7777,2.4938
G07,194,0,1.7719,3.3498
G07,195,1,2.6169,3.0653
G07,196,0,1.7139,2.3067
G07,197,1,3.1273,-0.2163
G07,198,0,0.3428,-1.8119
G07,199,1,2.9055,-2.628
G07,200,0,0.515,-2.7844
G07,201,1,2.5428,-3.5139
G07,202,0,1.3065,-1.6127
G07,203,1,4.2084,-0.1781
G07,204,0,2.062,0.7134
G07,205,1,4.2732,1.8438
G07,206,0,1.0365,3.4308
G07,207,1,2.4102,2.6698
G07,208,0,0.7591,1.853
G07,209,1,3.9305,0.4849
G07,210,0,1.0818,-2.4062
G07,211,1,3.4673,-2.2
G07,212,0,0.4782,-3.2357
G07,213,1,3.3435,-2.5407
G07,214,0,0.9765,-2.3043
G07,215,1,3.0324,0.1782
G07,216,0,1.87,1.2628
G07,217,1,3.7803,1.6825
G07,218,0,1.7569,2.7598
G07,219,1,4.165,2.5861
G07,220,0,0.9502,2.1485
G07,221,1,3.6256,0.2252
G07,222,0,1.5725,-1.1041
G07,223,1,3.5056,-2.7273
G07,224,0,1.6517,-2.6473
G07,225,1,2.7118,-3.2427
G07,226,0,1.4261,-2.3192
G07,227,1,2.4365,0.1728
G07,228,0,0.3148,1.1749
G07,229,1,3.7254,2.7927
G07,230,0,1.2446,2.776
G07,231,1,3.5311,2.5871
G07,232,0,1.5825,1.9189
G07,233,1,3.4475,0.0744
G07,234,0,2.4762,-1.2257
G07,235,1,3.246,-2.4985
G07,236,0,1.0892,-3.3802
G07,237,1,4.5888,-3.1829
G07,238,0,1.4488,-2.0167
G07,239,1,2.8919,-0.0271
G07,240,0,1.5182,1.7726
G07,241,1,3.8261,3.0909
G07,242,0,1.0551,3.4861
G07,243,1,3.7662,2.5428
G07,244,0,1.3663,1.2122
G07,245,1,3.7809,0.5308
G07,246,0,2.25,-1.5289
G07,247,1,3.6847,-2.2462
G07,248,0,1.1745,-3.5958
G07,249,1,3.1122,-2.9817
G07,250,0,1.1288,-2.0471
G07,251,1,3.9236,-0.1642
G07,252,0,1.7278,1.2456
G07,253,1,3.1903,2.8818
G07,254,0,1.6503,3.546
G07,255,1,4.1582,2.6437
G07,256,0,2.029,1.3039
G07,257,1,4.5553,-0.1296
G07,258,0,1.9565,-1.9413
G07,259,1,3.459,-2.0597
G07,260,0,1.2177,-2.3396
G07,261,1,3.5447,-2.4117
G07,262,0,1.8382,-1.5254
G07,263,1,2.8494,-0.2442
G07,264,0,2.2458,1.3935
G07,265,1,3.6415,2.1782
G07,266,0,1.3947,3.6884
G07,267,1,2.9459,3.1801
G07,268,0,1.7636,1.5841
G07,269,1,3.4579,-0.0825
G07,270,0,1.4873,-1.1882
G07,271,1,3.3946,-1.9916
G07,272,0,1.8492,-3.4677
G07,273,1,4.1072,-2.5194
G07,274,0,0.8885,-2.0675
G07,275,1,3.5773,-0.6215
G07,276,0,2.7664,1.9295
G07,277,1,3.6407,2.7035
G07,278,0,1.4388,2.4391
G07,279,1,2.7966,3.6242
G07,280,0,2.5339,1.384
G07,281,1,4.1246,0.2489
G07,282,0,2.0735,-2.2052
G07,283,1,2.7841,-2.2814
G07,284,0,0.789,-3.2946
G07,285,1,3.5141,-2.9223
G07,286,0,1.9441,-1.8601
G07,287,1,3.9069,0.1497
G07,288,0,2.8455,1.0981
G07,289,1,3.7369,3.0529
G07,290,0,1.6848,2.6925
G07,291,1,4.361,2.9538
G07,292,0,1.1939,1.7316
G07,293,1,4.5949,-0.0435
G07,294,0,1.8364,-1.0552
G07,295,1,3.2764,-2.0959
G07,296,0,2.3346,-3.6075
G07,297,1,3.4394,-2.9109
G07,298,0,0.9491,-1.4165
G07,299,1,3.347,0.2852
G07,300,0,1.2319,2.0949
G07,301,1,4.1648,2.6268
G07,302,0,2.0667,3.2655
G07,303,1,4.5482,2.3609
G07,304,0,1.8241,1.2304
G07,305,1,3.8446,0.1146
G07,306,0,1.5878,-1.8992
G07,307,1,4.316,-2.2797
G07,308,0,2.1708,-3.2861
G07,309,1,3.7312,-2.4374
G07,310,0,2.051,-2.1254
G07,311,1,4.1449,-0.111
G07,312,0,1.2442,1.1064
G07,313,1,3.7647,2.5341
G07,314,0,0.8036,3.0829
G07,315,1,3.6404,2.6787
G07,316,0,1.6617,2.166
G07,317,1,4.155,-0.3762
G07,318,0,1.9558,-1.2393
G07,319,1,4.3863,-3.4273
G07,320,0,1.5147,-3.5423
G07,321,1,3.7033,-2.8602
G07,322,0,2.0294,-1.0944
G07,323,1,4.3845,0.1777
G07,324,0,1.2107,1.4209
G07,325,1,3.6884,2.4731
G07,326,0,2.6058,2.7449
G07,327,1,4.2672,2.0172
G07,328,0,2.3774,1.3031
G07,329,1,4.7258,-0.7045
G07,330,0,1.7815,-2.022
G07,331,1,3.9088,-3.0328
G07,332,0,1.9123,-3.3583
G07,333,1,2.9656,-2.1751
G07,334,0,3.5127,-1.2057
G07,335,1,3.4441,-0.0367
G07,336,0,2.4054,2.0576
G07,337,1,3.8807,3.3127
G07,338,0,1.0844,3.521
G07,339,1,4.1532,2.2527
G07,340,0,1.411,1.3425
